accepted,cost
12238000,0.618313
12239000,0.660157
12240000,0.604881
12241000,0.578718
12242000,0.61339
12243000,0.630978
12244000,0.575956
12245000,0.636748
12246000,0.517023
12247000,0.60465
12248000,0.624143
12249000,0.659427
12250000,0.665621
12251000,0.591358
12252000,0.583931
12253000,0.590736
12254000,0.58772
12255000,0.565645
12256000,0.593485
12257000,0.677932
12258000,0.620165
12259000,0.559591
12260000,0.697089
12261000,0.636266
12262000,0.653196
12263000,0.674327
12264000,0.552985
12265000,0.629371
12266000,0.581651
12267000,0.631226
12268000,0.634213
12269000,0.624783
12270000,0.588369
12271000,0.653543
12272000,0.595386
12273000,0.590363
12274000,0.656012
12275000,0.624162
12276000,0.577542
12277000,0.594671
12278000,0.643539
12279000,0.610748
12280000,0.570492
12281000,0.550479
12282000,0.659912
12283000,0.680895
12284000,0.633128
12285000,0.649277
12286000,0.661759
12287000,0.559048
12288000,0.62707
12289000,0.540949
12290000,0.584514
12291000,0.6166
12292000,0.598134
12293000,0.605148
12294000,0.613989
12295000,0.58753
12296000,0.625064
12297000,0.642372
12298000,0.699716
12299000,0.659735
12300000,0.684965
12301000,0.612765
12302000,0.6133
12303000,0.587801
12304000,0.635142
12305000,0.641742
12306000,0.594504
12307000,0.642044
12308000,0.526441
12309000,0.598101
12310000,0.643725
12311000,0.693597
12312000,0.612835
12313000,0.656322
12314000,0.617493
12315000,0.611974
12316000,0.565452
12317000,0.565426
12318000,0.626481
12319000,0.616796
12320000,0.581521
12321000,0.572289
12322000,0.589047
12323000,0.610141
12324000,0.611307
12325000,0.635084
12326000,0.572959
12327000,0.641698
12328000,0.675519
12329000,0.61201
12330000,0.690424
12331000,0.607117
12332000,0.594552
12333000,0.617966
12334000,0.518554
12335000,0.631058
12336000,0.624956
12337000,0.598877
12338000,0.60871
12339000,0.594544
12340000,0.585316
12341000,0.650187
12342000,0.646307
12343000,0.622154
12344000,0.607544
12345000,0.568863
12346000,0.602053
12347000,0.614861
12348000,0.564685
12349000,0.70862
12350000,0.629389
12351000,0.668456
12352000,0.665162
12353000,0.659406
12354000,0.610494
12355000,0.679399
12356000,0.654756
12357000,0.64657
12358000,0.598601
12359000,0.615593
12360000,0.633488
12361000,0.577384
12362000,0.533516
12363000,0.669415
12364000,0.605253
12365000,0.626835
12366000,0.67455
12367000,0.619378
12368000,0.687707
12369000,0.619303
12370000,0.601009
12371000,0.611066
12372000,0.577733
12373000,0.58534
12374000,0.619256
12375000,0.658193
12376000,0.636691
12377000,0.658646
12378000,0.567137
12379000,0.714001
12380000,0.608995
12381000,0.584212
12382000,0.608368
12383000,0.640429
12384000,0.653216
12385000,0.565836
12386000,0.624841
12387000,0.61381
12388000,0.548154
12389000,0.619306
12390000,0.615058
12391000,0.613534
12392000,0.639773
12393000,0.572037
12394000,0.625841
12395000,0.553401
12396000,0.63327
12397000,0.583022
12398000,0.580405
12399000,0.589488
12400000,0.578068
12401000,0.642347
12402000,0.630271
12403000,0.622333
12404000,0.635144
12405000,0.575264
12406000,0.660675
12407000,0.609545
12408000,0.648291
12409000,0.64727
12410000,0.594314
12411000,0.614711
12412000,0.612562
12413000,0.705361
12414000,0.665497
12415000,0.590954
12416000,0.626474
12417000,0.550602
12418000,0.592803
12419000,0.584996
12420000,0.701041
12421000,0.571437
12422000,0.664731
12423000,0.573474
12424000,0.637034
12425000,0.658753
12426000,0.549671
12427000,0.556439
12428000,0.582948
12429000,0.596433
12430000,0.629155
12431000,0.62402
12432000,0.603067
12433000,0.636838
12434000,0.585323
12435000,0.619261
12436000,0.640828
12437000,0.539689
12438000,0.627076
12439000,0.607519
12440000,0.610869
12441000,0.622695
12442000,0.636676
12443000,0.639648
12444000,0.644015
12445000,0.689878
12446000,0.677307
12447000,0.64337
12448000,0.56123
12449000,0.591189
12450000,0.604983
12451000,0.629774
12452000,0.583259
12453000,0.602291
12454000,0.686424
12455000,0.667174
12456000,0.619809
12457000,0.613934
12458000,0.608331
12459000,0.622707
12460000,0.582809
12461000,0.574342
12462000,0.6473
12463000,0.564382
12464000,0.627373
12465000,0.6481
12466000,0.585557
12467000,0.668928
12468000,0.575472
12469000,0.681359
12470000,0.573924
12471000,0.606374
12472000,0.54679
12473000,0.580321
12474000,0.60077
12475000,0.691697
12476000,0.592957
12477000,0.546681
12478000,0.655714
12479000,0.577198
12480000,0.656683
12481000,0.623614
12482000,0.550709
12483000,0.605338
12484000,0.650024
12485000,0.535156
12486000,0.680429
12487000,0.572777
12488000,0.606477
12489000,0.585571
12490000,0.615453
12491000,0.629462
12492000,0.671785
12493000,0.627423
12494000,0.611066
12495000,0.577969
12496000,0.57839
12497000,0.570531
12498000,0.596956
12499000,0.638354
12500000,0.609029
12501000,0.652335
12502000,0.662791
12503000,0.584587
12504000,0.588456
12505000,0.592207
12506000,0.610481
12507000,0.547308
12508000,0.636201
12509000,0.606026
12510000,0.635635
12511000,0.592249
12512000,0.55441
12513000,0.633396
12514000,0.694497
12515000,0.655671
12516000,0.643383
12517000,0.638307
12518000,0.646485
12519000,0.630366
12520000,0.571692
12521000,0.553007
12522000,0.561976
12523000,0.568033
12524000,0.700961
12525000,0.608851
12526000,0.676991
12527000,0.630636
12528000,0.642336
12529000,0.604534
12530000,0.562471
12531000,0.671348
12532000,0.60921
12533000,0.704181
12534000,0.621964
12535000,0.590486
12536000,0.595865
12537000,0.627473
12538000,0.663435
12539000,0.634265
12540000,0.643046
12541000,0.711563
12542000,0.556273
12543000,0.591559
12544000,0.627584
12545000,0.638762
12546000,0.675561
12547000,0.59558
12548000,0.654632
12549000,0.599931
12550000,0.616641
12551000,0.589373
12552000,0.647619
12553000,0.646437
12554000,0.614269
12555000,0.61198
12556000,0.633178
12557000,0.53188
12558000,0.56261
12559000,0.584406
12560000,0.625491
12561000,0.630664
12562000,0.66899
12563000,0.702185
12564000,0.676085
12565000,0.599556
12566000,0.612303
12567000,0.629154
12568000,0.644019
12569000,0.517856
12570000,0.626324
12571000,0.62351
12572000,0.554875
12573000,0.618383
12574000,0.679831
12575000,0.593044
12576000,0.667807
12577000,0.63308
12578000,0.622891
12579000,0.600285
12580000,0.724596
12581000,0.58531
12582000,0.604826
12583000,0.610982
12584000,0.59442
12585000,0.53442
12586000,0.632603
12587000,0.672163
12588000,0.606135
12589000,0.68833
12590000,0.612038
12591000,0.56031
12592000,0.613695
12593000,0.652429
12594000,0.562358
12595000,0.659274
12596000,0.596914
12597000,0.626648
12598000,0.625613
12599000,0.599765
12600000,0.676148
12601000,0.573751
12602000,0.627757
12603000,0.60705
12604000,0.707129
12605000,0.569284
12606000,0.617455
12607000,0.633805
12608000,0.543593
12609000,0.598554
12610000,0.614836
12611000,0.619543
12612000,0.65627
12613000,0.677992
12614000,0.624547
12615000,0.628638
12616000,0.644125
12617000,0.55595
12618000,0.530751
12619000,0.592093
12620000,0.601046
12621000,0.681257
12622000,0.638011
12623000,0.619349
12624000,0.60607
12625000,0.58301
12626000,0.583074
12627000,0.69385
12628000,0.528351
12629000,0.604874
12630000,0.66893
12631000,0.583441
12632000,0.528984
12633000,0.57335
12634000,0.634779
12635000,0.586893
12636000,0.59342
12637000,0.607233
12638000,0.713773
12639000,0.652983
12640000,0.627243
12641000,0.651666
12642000,0.665613
12643000,0.61036
12644000,0.625311
12645000,0.578414
12646000,0.626332
12647000,0.608259
12648000,0.627178
12649000,0.662543
12650000,0.62955
12651000,0.559676
12652000,0.612062
12653000,0.634253
12654000,0.563983
12655000,0.646504
12656000,0.667672
12657000,0.62814
12658000,0.624833
12659000,0.618309
12660000,0.538182
12661000,0.59079
12662000,0.550611
12663000,0.550711
12664000,0.607647
12665000,0.630893
12666000,0.610151
12667000,0.635806
12668000,0.661878
12669000,0.620414
12670000,0.557756
12671000,0.578767
12672000,0.567487
12673000,0.63191
12674000,0.574115
12675000,0.59945
12676000,0.585404
12677000,0.542199
12678000,0.539998
12679000,0.605867
12680000,0.630204
12681000,0.594878
12682000,0.635656
12683000,0.632269
12684000,0.595474
12685000,0.645365
12686000,0.512635
12687000,0.554033
12688000,0.539128
12689000,0.604472
12690000,0.596941
12691000,0.577426
12692000,0.608434
12693000,0.620998
12694000,0.62812
12695000,0.555728
12696000,0.660753
12697000,0.604477
12698000,0.611487
12699000,0.595245
12700000,0.620385
12701000,0.617147
12702000,0.594449
12703000,0.655568
12704000,0.604376
12705000,0.591171
12706000,0.619423
12707000,0.596948
12708000,0.567034
12709000,0.632765
12710000,0.666137
12711000,0.656139
12712000,0.662039
12713000,0.625218
12714000,0.572232
12715000,0.61095
12716000,0.659133
12717000,0.628468
12718000,0.607495
12719000,0.589115
12720000,0.626983
12721000,0.621703
12722000,0.603844
12723000,0.652413
12724000,0.618446
12725000,0.528963
12726000,0.601211
12727000,0.60359
12728000,0.591644
12729000,0.623856
12730000,0.630438
12731000,0.551117
12732000,0.536311
12733000,0.637643
12734000,0.582458
12735000,0.628076
12736000,0.553024
12737000,0.63522
12738000,0.655285
12739000,0.620604
12740000,0.644738
12741000,0.608799
12742000,0.568662
12743000,0.606084
12744000,0.636588
12745000,0.656968
12746000,0.640809
12747000,0.570238
12748000,0.599641
12749000,0.651125
12750000,0.664561
12751000,0.653616
12752000,0.698891
12753000,0.618947
12754000,0.59191
12755000,0.586642
12756000,0.539558
12757000,0.647027
12758000,0.677334
12759000,0.636386
12760000,0.630737
12761000,0.548198
12762000,0.552429
12763000,0.637695
12764000,0.582675
12765000,0.585628
12766000,0.574299
12767000,0.592613
12768000,0.487193
12769000,0.583765
12770000,0.697936
12771000,0.711356
12772000,0.607595
12773000,0.654411
12774000,0.570666
12775000,0.580462
12776000,0.505218
12777000,0.653892
12778000,0.541063
12779000,0.655788
12780000,0.62235
12781000,0.560929
12782000,0.601667
12783000,0.534726
12784000,0.560118
12785000,0.637576
12786000,0.672812
12787000,0.591577
12788000,0.538908
12789000,0.61177
12790000,0.651141
12791000,0.602511
12792000,0.606883
12793000,0.609648
12794000,0.587846
12795000,0.550778
12796000,0.610475
12797000,0.626602
12798000,0.673223
12799000,0.582647
12800000,0.647936
12801000,0.649405
12802000,0.614713
12803000,0.609321
12804000,0.655376
12805000,0.609448
12806000,0.577673
12807000,0.539642
12808000,0.553448
12809000,0.560583
12810000,0.626398
12811000,0.625315
12812000,0.64173
12813000,0.63967
12814000,0.586593
12815000,0.563517
12816000,0.656797
12817000,0.659911
12818000,0.628957
12819000,0.650882
12820000,0.568329
12821000,0.632926
12822000,0.624765
12823000,0.625917
12824000,0.510545
12825000,0.520789
12826000,0.595674
12827000,0.584558
12828000,0.590346
12829000,0.572281
12830000,0.580453
12831000,0.584795
12832000,0.570398
12833000,0.569318
12834000,0.713827
12835000,0.563149
12836000,0.609933
12837000,0.52746
12838000,0.622567
12839000,0.611129
12840000,0.628847
12841000,0.605699
12842000,0.646026
12843000,0.629131
12844000,0.635447
12845000,0.646631
12846000,0.633161
12847000,0.650774
12848000,0.569621
12849000,0.560553
12850000,0.570378
12851000,0.59635
12852000,0.628388
12853000,0.599024
12854000,0.531134
12855000,0.58429
12856000,0.587503
12857000,0.642832
12858000,0.536293
12859000,0.519445
12860000,0.578794
12861000,0.587658
12862000,0.602039
12863000,0.630329
12864000,0.648682
12865000,0.590738
12866000,0.642016
12867000,0.525257
12868000,0.621248
12869000,0.519984
12870000,0.64237
12871000,0.545799
12872000,0.640772
12873000,0.671811
12874000,0.502608
12875000,0.568791
12876000,0.523991
12877000,0.610073
12878000,0.605029
12879000,0.622596
12880000,0.515458
12881000,0.591546
12882000,0.609956
12883000,0.577464
12884000,0.607953
12885000,0.576006
12886000,0.590506
12887000,0.603147
12888000,0.614779
12889000,0.613148
12890000,0.623415
12891000,0.643327
12892000,0.654626
12893000,0.626735
12894000,0.682812
12895000,0.608663
12896000,0.719257
12897000,0.648787
12898000,0.590825
12899000,0.663542
12900000,0.615202
12901000,0.609367
12902000,0.526086
12903000,0.666059
12904000,0.60587
12905000,0.603856
12906000,0.55312
12907000,0.600251
12908000,0.589764
12909000,0.548303
12910000,0.547866
12911000,0.612828
12912000,0.645626
12913000,0.644895
12914000,0.588852
12915000,0.596843
12916000,0.564761
12917000,0.566801
12918000,0.550794
12919000,0.648082
12920000,0.540981
12921000,0.600654
12922000,0.616583
12923000,0.630776
12924000,0.651629
12925000,0.609914
12926000,0.583083
12927000,0.580612
12928000,0.616684
12929000,0.612325
12930000,0.627565
12931000,0.541952
12932000,0.573947
12933000,0.556486
12934000,0.64998
12935000,0.67716
12936000,0.638526
12937000,0.538873
12938000,0.615366
12939000,0.552931
12940000,0.619932
12941000,0.557546
12942000,0.60253
12943000,0.573898
12944000,0.665077
12945000,0.574568
12946000,0.537094
12947000,0.617107
12948000,0.577104
12949000,0.600302
12950000,0.573045
12951000,0.635874
12952000,0.580012
12953000,0.513499
12954000,0.576677
12955000,0.558978
12956000,0.629635
12957000,0.600648
12958000,0.588931
12959000,0.661592
12960000,0.606263
12961000,0.623122
12962000,0.565986
12963000,0.557087
12964000,0.613923
12965000,0.662033
12966000,0.569573
12967000,0.57841
12968000,0.608298
12969000,0.604112
12970000,0.599883
12971000,0.642455
12972000,0.559784
12973000,0.624487
12974000,0.622026
12975000,0.581275
12976000,0.658611
12977000,0.55557
12978000,0.541983
12979000,0.51663
12980000,0.567261
12981000,0.559223
12982000,0.634795
12983000,0.607624
12984000,0.608572
12985000,0.613187
12986000,0.606447
12987000,0.666442
12988000,0.620956
12989000,0.565501
12990000,0.584145
12991000,0.489719
12992000,0.675933
12993000,0.566745
12994000,0.668518
12995000,0.571629
12996000,0.603485
12997000,0.591779
12998000,0.51544
12999000,0.585316
13000000,0.605879
13001000,0.620161
13002000,0.643842
13003000,0.651457
13004000,0.648071
13005000,0.550574
13006000,0.558736
13007000,0.535522
13008000,0.578602
13009000,0.593199
13010000,0.556817
13011000,0.584279
13012000,0.553176
13013000,0.585579
13014000,0.575299
13015000,0.578435
13016000,0.553922
13017000,0.633669
13018000,0.604001
13019000,0.603873
13020000,0.598888
13021000,0.611061
13022000,0.509461
13023000,0.552946
13024000,0.609434
13025000,0.559086
13026000,0.60955
13027000,0.532444
13028000,0.60656
13029000,0.56739
13030000,0.562941
13031000,0.588248
13032000,0.607479
13033000,0.585861
13034000,0.544778
13035000,0.59247
13036000,0.6091
13037000,0.536216
13038000,0.551239
13039000,0.470208
13040000,0.549747
13041000,0.634718
13042000,0.577211
13043000,0.657435
13044000,0.58006
13045000,0.547868
13046000,0.536699
13047000,0.604111
13048000,0.624099
13049000,0.575322
13050000,0.630172
13051000,0.629948
13052000,0.558633
13053000,0.602372
13054000,0.580266
13055000,0.651219
13056000,0.649758
13057000,0.618639
13058000,0.57974
13059000,0.569772
13060000,0.572062
13061000,0.544178
13062000,0.632613
13063000,0.609674
13064000,0.665907
13065000,0.547528
13066000,0.588057
13067000,0.602277
13068000,0.571689
13069000,0.577726
13070000,0.58879
13071000,0.550629
13072000,0.563224
13073000,0.5937
13074000,0.585847
13075000,0.615295
13076000,0.637691
13077000,0.596424
13078000,0.546605
13079000,0.555935
13080000,0.653794
13081000,0.5482
13082000,0.464127
13083000,0.616497
13084000,0.549617
13085000,0.532796
13086000,0.557493
13087000,0.606608
13088000,0.609987
13089000,0.593564
13090000,0.596067
13091000,0.571851
13092000,0.525246
13093000,0.583595
13094000,0.547795
13095000,0.575194
13096000,0.606977
13097000,0.563043
13098000,0.558781
13099000,0.627571
13100000,0.598413
13101000,0.52472
13102000,0.520383
13103000,0.525379
13104000,0.544428
13105000,0.555304
13106000,0.518818
13107000,0.645627
13108000,0.57169
13109000,0.574798
13110000,0.573033
13111000,0.55552
13112000,0.571273
13113000,0.58876
13114000,0.583594
13115000,0.539438
13116000,0.602425
13117000,0.601823
13118000,0.5611
13119000,0.590488
13120000,0.573409
13121000,0.566571
13122000,0.563643
13123000,0.543235
13124000,0.576484
13125000,0.561639
13126000,0.593505
13127000,0.652132
13128000,0.562908
13129000,0.62667
13130000,0.541733
13131000,0.610522
13132000,0.589385
13133000,0.554967
13134000,0.534017
13135000,0.600841
13136000,0.584405
13137000,0.514458
13138000,0.57768
13139000,0.626714
13140000,0.55596
13141000,0.633732
13142000,0.562956
13143000,0.663466
13144000,0.45458
13145000,0.566593
13146000,0.601471
13147000,0.556604
13148000,0.631986
13149000,0.56464
13150000,0.641771
13151000,0.570533
13152000,0.567918
13153000,0.528898
13154000,0.584193
13155000,0.566325
13156000,0.550317
13157000,0.618322
13158000,0.548674
13159000,0.479198
13160000,0.577893
13161000,0.578032
13162000,0.538961
13163000,0.520198
13164000,0.628561
13165000,0.615564
13166000,0.660116
13167000,0.543774
13168000,0.634891
13169000,0.589177
13170000,0.594268
13171000,0.547781
13172000,0.551784
13173000,0.571721
13174000,0.542322
13175000,0.541671
13176000,0.561458
13177000,0.583735
13178000,0.548033
13179000,0.480396
13180000,0.481744
13181000,0.575333
13182000,0.611234
13183000,0.480024
13184000,0.581139
13185000,0.540042
13186000,0.619161
13187000,0.590039
13188000,0.521519
13189000,0.605811
13190000,0.651087
13191000,0.553377
13192000,0.515608
13193000,0.48586
13194000,0.562719
13195000,0.568854
13196000,0.555452
13197000,0.619456
13198000,0.542003
13199000,0.551304
13200000,0.577958
13201000,0.600516
13202000,0.539774
13203000,0.512325
13204000,0.571477
13205000,0.52265
13206000,0.616641
13207000,0.636518
13208000,0.556566
13209000,0.579094
13210000,0.593565
13211000,0.533609
13212000,0.547991
13213000,0.5842
13214000,0.607036
13215000,0.547992
13216000,0.61423
13217000,0.59992
13218000,0.528908
13219000,0.538789
13220000,0.510734
13221000,0.586668
13222000,0.595277
13223000,0.544522
13224000,0.590461
13225000,0.552922
13226000,0.571766
13227000,0.588589
13228000,0.585116
13229000,0.598865
13230000,0.567211
13231000,0.623813
13232000,0.569401
13233000,0.550948
13234000,0.558718
13235000,0.578141
13236000,0.530289
13237000,0.53211
13238000,0.610061
13239000,0.575761
13240000,0.552475
13241000,0.576475
13242000,0.536085
13243000,0.578072
13244000,0.604049
13245000,0.538391
13246000,0.530531
13247000,0.56827
13248000,0.574389
13249000,0.563695
13250000,0.590401
13251000,0.632351
13252000,0.519364
13253000,0.54997
13254000,0.568406
13255000,0.613455
13256000,0.568231
13257000,0.574783
13258000,0.547504
13259000,0.450745
13260000,0.514353
13261000,0.505562
13262000,0.516853
13263000,0.532981
13264000,0.553667
13265000,0.54442
13266000,0.476874
13267000,0.584211
13268000,0.559921
13269000,0.609295
13270000,0.45886
13271000,0.540107
13272000,0.554246
13273000,0.612225
13274000,0.53389
13275000,0.498269
13276000,0.551541
13277000,0.604266
13278000,0.588218
13279000,0.532077
13280000,0.560083
13281000,0.564504
13282000,0.579484
13283000,0.605213
13284000,0.522263
13285000,0.550405
13286000,0.59337
13287000,0.576647
13288000,0.491959
13289000,0.55668
13290000,0.521315
13291000,0.49275
13292000,0.600108
13293000,0.525312
13294000,0.543153
13295000,0.516047
13296000,0.527543
13297000,0.578693
13298000,0.578726
13299000,0.575761
13300000,0.596702
13301000,0.506947
13302000,0.486151
13303000,0.621089
13304000,0.544737
13305000,0.522541
13306000,0.531587
13307000,0.599928
13308000,0.528789
13309000,0.563425
13310000,0.571315
13311000,0.608901
13312000,0.553675
13313000,0.492585
13314000,0.58894
13315000,0.537338
13316000,0.648274
13317000,0.610278
13318000,0.48263
13319000,0.579881
13320000,0.487983
13321000,0.555661
13322000,0.575104
13323000,0.462385
13324000,0.594641
13325000,0.463072
13326000,0.569785
13327000,0.523063
13328000,0.53339
13329000,0.554641
13330000,0.622912
13331000,0.491006
13332000,0.482854
13333000,0.566641
13334000,0.518021
13335000,0.580431
13336000,0.519857
13337000,0.568971
13338000,0.495809
13339000,0.549662
13340000,0.549573
13341000,0.477524
13342000,0.513465
13343000,0.551406
13344000,0.527905
13345000,0.52133
13346000,0.486978
13347000,0.476258
13348000,0.476962
13349000,0.581357
13350000,0.546472
13351000,0.517756
13352000,0.529827
13353000,0.562322
13354000,0.549145
13355000,0.570298
13356000,0.517248
13357000,0.513556
13358000,0.566821
13359000,0.482022
13360000,0.527106
13361000,0.565915
13362000,0.555823
13363000,0.573668
13364000,0.559819
13365000,0.541948
13366000,0.555778
13367000,0.534084
13368000,0.483464
13369000,0.505412
13370000,0.55159
13371000,0.576342
13372000,0.578438
13373000,0.656182
13374000,0.617367
13375000,0.528803
13376000,0.621105
13377000,0.553418
13378000,0.509778
13379000,0.62049
13380000,0.57557
13381000,0.454369
13382000,0.49114
13383000,0.466794
13384000,0.586048
13385000,0.54487
13386000,0.536197
13387000,0.57493
13388000,0.576384
13389000,0.55616
13390000,0.60033
13391000,0.581513
13392000,0.518484
13393000,0.481835
13394000,0.542307
13395000,0.48721
13396000,0.525682
13397000,0.493813
13398000,0.574976
13399000,0.50109
13400000,0.551836
13401000,0.51305
13402000,0.46243
13403000,0.571745
13404000,0.543471
13405000,0.497681
13406000,0.531913
13407000,0.518487
13408000,0.469292
13409000,0.490374
13410000,0.546379
13411000,0.494495
13412000,0.516913
13413000,0.438101
13414000,0.574576
13415000,0.522971
13416000,0.506569
13417000,0.492602
13418000,0.548828
13419000,0.582349
13420000,0.51974
13421000,0.542667
13422000,0.492397
13423000,0.488132
13424000,0.540912
13425000,0.529127
13426000,0.522466
13427000,0.509951
13428000,0.494632
13429000,0.459915
13430000,0.471504
13431000,0.488542
13432000,0.554404
13433000,0.550018
13434000,0.541699
13435000,0.545398
13436000,0.535888
13437000,0.519437
13438000,0.499514
13439000,0.487278
13440000,0.574069
13441000,0.510014
13442000,0.510683
13443000,0.466073
13444000,0.541949
13445000,0.551641
13446000,0.562304
13447000,0.506468
13448000,0.486951
13449000,0.512076
13450000,0.514554
13451000,0.55824
13452000,0.503216
13453000,0.511458
13454000,0.525019
13455000,0.545851
13456000,0.443206
13457000,0.518818
13458000,0.502538
13459000,0.549345
13460000,0.517409
13461000,0.511957
13462000,0.565058
13463000,0.412029
13464000,0.454206
13465000,0.52204
13466000,0.602808
13467000,0.509741
13468000,0.50445
13469000,0.441344
13470000,0.473017
13471000,0.461758
13472000,0.510892
13473000,0.499263
13474000,0.469985
13475000,0.574618
13476000,0.453324
13477000,0.52549
13478000,0.570003
13479000,0.49573
13480000,0.431575
13481000,0.497585
13482000,0.564357
13483000,0.52549
13484000,0.537673
13485000,0.599828
13486000,0.517744
13487000,0.502316
13488000,0.533079
13489000,0.462965
13490000,0.551094
13491000,0.505312
13492000,0.455371
13493000,0.477535
13494000,0.532789
13495000,0.504438
13496000,0.526845
13497000,0.537405
13498000,0.41903
13499000,0.488467
13500000,0.481977
13501000,0.465534
13502000,0.52814
13503000,0.557757
13504000,0.477552
13505000,0.437678
13506000,0.506235
13507000,0.464117
13508000,0.511
13509000,0.518667
13510000,0.503345
13511000,0.504566
13512000,0.53438
13513000,0.538611
13514000,0.547222
13515000,0.516064
13516000,0.516648
13517000,0.484945
13518000,0.529151
13519000,0.571953
13520000,0.539891
13521000,0.523638
13522000,0.452077
13523000,0.536012
13524000,0.494444
13525000,0.508977
13526000,0.493733
13527000,0.578447
13528000,0.531657
13529000,0.527412
13530000,0.553279
13531000,0.496435
13532000,0.547341
13533000,0.505675
13534000,0.56477
13535000,0.428006
13536000,0.52836
13537000,0.504721
13538000,0.510132
13539000,0.529818
13540000,0.486216
13541000,0.501557
13542000,0.493745
13543000,0.538231
13544000,0.518436
13545000,0.501043
13546000,0.433657
13547000,0.478391
13548000,0.486406
13549000,0.506325
13550000,0.477863
13551000,0.467692
13552000,0.485736
13553000,0.54524
13554000,0.495955
13555000,0.440012
13556000,0.49432
13557000,0.503937
13558000,0.509498
13559000,0.512518
13560000,0.461651
13561000,0.475802
13562000,0.511038
13563000,0.576963
13564000,0.500714
13565000,0.470534
13566000,0.483576
13567000,0.564152
13568000,0.43687
13569000,0.503825
13570000,0.4548
13571000,0.502978
13572000,0.538425
13573000,0.484295
13574000,0.473019
13575000,0.453892
13576000,0.485573
13577000,0.522842
13578000,0.503097
13579000,0.508941
13580000,0.531324
13581000,0.506465
13582000,0.500114
13583000,0.51414
13584000,0.434352
13585000,0.487696
13586000,0.445778
13587000,0.489491
13588000,0.484034
13589000,0.530499
13590000,0.5018
13591000,0.55857
13592000,0.474819
13593000,0.477778
13594000,0.513192
13595000,0.477999
13596000,0.487235
13597000,0.513803
13598000,0.464834
13599000,0.525806
13600000,0.461892
13601000,0.498618
13602000,0.485096
13603000,0.528501
13604000,0.458418
13605000,0.466611
13606000,0.481458
13607000,0.504706
13608000,0.501459
13609000,0.455561
13610000,0.501679
13611000,0.475317
13612000,0.486228
13613000,0.497392
13614000,0.463665
13615000,0.414206
13616000,0.49564
13617000,0.506511
13618000,0.550505
13619000,0.518375
13620000,0.523694
13621000,0.434945
13622000,0.490465
13623000,0.434785
13624000,0.479859
13625000,0.481769
13626000,0.541734
13627000,0.501576
13628000,0.458253
13629000,0.490401
13630000,0.4254
13631000,0.439716
13632000,0.443095
13633000,0.488812
13634000,0.487134
13635000,0.439026
13636000,0.463567
13637000,0.449075
13638000,0.462973
13639000,0.465823
13640000,0.469101
13641000,0.44431
13642000,0.484718
13643000,0.46587
13644000,0.477995
13645000,0.499267
13646000,0.508395
13647000,0.48938
13648000,0.45275
13649000,0.421539
13650000,0.476189
13651000,0.465634
13652000,0.477554
13653000,0.464773
13654000,0.473713
13655000,0.492109
13656000,0.533049
13657000,0.461525
13658000,0.475791
13659000,0.473889
13660000,0.52616
13661000,0.466862
13662000,0.473675
13663000,0.366152
13664000,0.517952
13665000,0.437109
13666000,0.451349
13667000,0.474465
13668000,0.484016
13669000,0.499624
13670000,0.416063
13671000,0.469793
13672000,0.464438
13673000,0.444298
13674000,0.437989
13675000,0.416054
13676000,0.48527
13677000,0.508019
13678000,0.452289
13679000,0.502931
13680000,0.486193
13681000,0.423919
13682000,0.41378
13683000,0.459769
13684000,0.433387
13685000,0.460139
13686000,0.519651
13687000,0.493203
13688000,0.499579
13689000,0.465249
13690000,0.441883
13691000,0.476689
13692000,0.433008
13693000,0.453477
13694000,0.487118
13695000,0.476478
13696000,0.491915
13697000,0.409557
13698000,0.456768
13699000,0.474316
13700000,0.549971
13701000,0.418569
13702000,0.479069
13703000,0.44622
13704000,0.529464
13705000,0.476764
13706000,0.437785
13707000,0.463894
13708000,0.51365
13709000,0.415044
13710000,0.420055
13711000,0.416224
13712000,0.458876
13713000,0.439252
13714000,0.475748
13715000,0.492498
13716000,0.463031
13717000,0.443098
13718000,0.476827
13719000,0.494106
13720000,0.427642
13721000,0.459706
13722000,0.433062
13723000,0.4319
13724000,0.472417
13725000,0.468043
13726000,0.44259
13727000,0.514019
13728000,0.494938
13729000,0.469397
13730000,0.519735
13731000,0.512751
13732000,0.473265
13733000,0.382311
13734000,0.42892
13735000,0.476859
13736000,0.489617
13737000,0.453095
13738000,0.466776
13739000,0.467756
13740000,0.439414
13741000,0.422711
13742000,0.458403
13743000,0.457269
13744000,0.487598
13745000,0.445564
13746000,0.388994
13747000,0.410979
13748000,0.469604
13749000,0.429197
13750000,0.467511
13751000,0.449289
13752000,0.414019
13753000,0.41224
13754000,0.416246
13755000,0.360277
13756000,0.426316
13757000,0.442622
13758000,0.458764
13759000,0.391684
13760000,0.404561
13761000,0.503072
13762000,0.444136
13763000,0.460245
13764000,0.435551
13765000,0.414016
13766000,0.406054
13767000,0.427903
13768000,0.423671
13769000,0.403788
13770000,0.425492
13771000,0.389602
13772000,0.416781
13773000,0.386904
13774000,0.415224
13775000,0.437941
13776000,0.447234
13777000,0.402582
13778000,0.42983
13779000,0.465982
13780000,0.493987
13781000,0.420768
13782000,0.417342
13783000,0.428043
13784000,0.464776
13785000,0.400572
13786000,0.404504
13787000,0.513813
13788000,0.472825
13789000,0.433808
13790000,0.378217
13791000,0.446314
