instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-150.tsp,252,4500,0.99,1e-05,0.92,132864.000000000,0.158659156,1
input-150.tsp,253,4500,0.99,1e-05,0.92,131728.000000000,0.169991102,1
input-150.tsp,254,4500,0.99,1e-05,0.92,135168.000000000,0.162503228,1
input-150.tsp,255,4500,0.99,1e-05,0.92,131584.000000000,0.154468788,1
input-150.tsp,256,4500,0.99,1e-05,0.92,133376.000000000,0.155851539,1
input-150.tsp,258,4500,0.99,1e-05,0.92,130048.000000000,0.155973413,1
input-150.tsp,257,4500,0.99,1e-05,0.92,133120.000000000,0.146338643,1
input-150.tsp,259,4500,0.99,1e-05,0.92,130048.000000000,0.152596859,1
input-150.tsp,260,4500,0.99,1e-05,0.92,132233.516113281,33759.796237237,0
input-150.tsp,261,4500,0.99,1e-05,0.92,132176.000000000,0.165398224,1
input-150.tsp,262,4500,0.99,1e-05,0.92,126911.937011719,0.150652328,1
input-150.tsp,263,4500,0.99,1e-05,0.92,126976.000000000,0.166741257,1
input-150.tsp,265,4500,0.99,1e-05,0.92,135168.000000000,0.164241220,1
input-150.tsp,264,4500,0.99,1e-05,0.92,130287.468750000,0.163477641,1
input-150.tsp,266,4500,0.99,1e-05,0.92,132752.000000000,0.170087469,1
input-150.tsp,267,4500,0.99,1e-05,0.92,128239.984375000,0.171108384,1
input-150.tsp,268,4500,0.99,1e-05,0.92,126976.000000000,0.153483249,1
input-150.tsp,270,4500,0.99,1e-05,0.92,133120.000000000,0.166973043,1
input-150.tsp,269,4500,0.99,1e-05,0.92,135200.000000000,0.158443113,1
input-150.tsp,271,4500,0.99,1e-05,0.92,132288.000000000,0.170675306,1
input-150.tsp,272,4500,0.99,1e-05,0.92,133248.000000000,0.165565073,1
input-150.tsp,273,4500,0.99,1e-05,0.92,131868.000000000,0.164925144,1
input-150.tsp,274,4500,0.99,1e-05,0.92,132544.000000000,0.163017393,1
input-150.tsp,275,4500,0.99,1e-05,0.92,132158.546875000,0.149427028,1
input-150.tsp,276,4500,0.99,1e-05,0.92,132458.125000000,0.163445328,1
input-150.tsp,277,4500,0.99,1e-05,0.92,130560.000000000,0.166679841,1
input-150.tsp,278,4500,0.99,1e-05,0.92,130880.000000000,0.164690495,1
input-150.tsp,279,4500,0.99,1e-05,0.92,132096.000000000,0.165498027,1
input-150.tsp,280,4500,0.99,1e-05,0.92,130770.343750000,0.159238003,1
input-150.tsp,283,4500,0.99,1e-05,0.92,131968.000000000,0.152664490,1
input-150.tsp,282,4500,0.99,1e-05,0.92,132164.000000000,0.157830709,1
input-150.tsp,281,4500,0.99,1e-05,0.92,129654.750000000,0.161818297,1
input-150.tsp,284,4500,0.99,1e-05,0.92,130752.000000000,0.155590034,1
input-150.tsp,286,4500,0.99,1e-05,0.92,131584.000000000,0.151274361,1
input-150.tsp,285,4500,0.99,1e-05,0.92,129662.250000000,0.168424022,1
input-150.tsp,287,4500,0.99,1e-05,0.92,130448.000000000,0.172165948,1
input-150.tsp,290,4500,0.99,1e-05,0.92,133120.000000000,0.169467320,1
input-150.tsp,288,4500,0.99,1e-05,0.92,130016.000000000,0.159910472,1
input-150.tsp,289,4500,0.99,1e-05,0.92,130304.000000000,0.145611966,1
input-150.tsp,291,4500,0.99,1e-05,0.92,129024.000000000,0.169797874,1
input-150.tsp,293,4500,0.99,1e-05,0.92,131080.000000000,0.169454897,1
input-150.tsp,294,4500,0.99,1e-05,0.92,132608.000000000,0.164959557,1
input-150.tsp,292,4500,0.99,1e-05,0.92,132608.000000000,0.152808814,1
input-150.tsp,295,4500,0.99,1e-05,0.92,132001.125000000,0.151155497,1
input-150.tsp,297,4500,0.99,1e-05,0.92,133122.127441406,0.172205232,1
input-150.tsp,299,4500,0.99,1e-05,0.92,129502.470214844,0.157121975,1
input-150.tsp,298,4500,0.99,1e-05,0.92,131328.000000000,0.164719233,1
input-150.tsp,296,4500,0.99,1e-05,0.92,130784.000000000,0.169677138,1
input-150.tsp,300,4500,0.99,1e-05,0.92,130816.000000000,0.150666384,1
